force,friction,agent_type,success,completion_time,max_position,avg_velocity,total_energy,avg_energy,control_effort,final_position,final_velocity,efficiency
0.03222222222222222,0.09888888888888889,active_inference,true,83,0.6994106810769136,0.011940525966159162,10.492475416626208,0.126415366465376,149.68806450723105,0.5030041811573698,-0.024270416069164056,0.0011482698117160192
0.03222222222222222,0.12111111111111111,naive,false,100,-0.12271573492726026,0.002450200899942356,-9.231884110733079,-0.09231884110733078,100.0,-0.2549799100057647,5.6216032269133104e-5,0.0
0.03222222222222222,0.12111111111111111,active_inference,false,100,0.4397004863149889,0.0029369524870965164,-3.2155071257875196,-0.032155071257875194,190.9985364901298,-0.20336779880325193,-0.0008075034003680488,0.0
0.03222222222222222,0.14333333333333334,naive,false,100,-0.1384769272064444,0.0024529064318449065,-9.263015107134148,-0.09263015107134148,100.0,-0.25470935681550927,1.3497457839826282e-5,0.0
0.03222222222222222,0.14333333333333334,active_inference,false,100,0.32137440058996003,0.0030632529502423317,-4.840330067453069,-0.048403300674530685,191.21061885060237,-0.19061145202552449,0.0018187791023386198,0.0
0.03222222222222222,0.16555555555555557,naive,false,100,-0.15296618929969688,0.002453709965097795,-9.288476937948566,-0.09288476937948566,100.0,-0.25462900349022055,2.4456265838822266e-6,0.0
0.03222222222222222,0.16555555555555557,active_inference,false,100,0.21012267810903906,0.003095032422188619,-5.944292402227048,-0.05944292402227048,197.74445689113247,-0.18740172535894967,0.0007102115488479589,0.0
0.03222222222222222,0.18777777777777777,naive,false,100,-0.1663042306281315,0.002453942181438955,-9.310253673688594,-0.09310253673688594,100.0,-0.25460578185610466,1.2950832057115336e-7,0.0
0.03222222222222222,0.18777777777777777,active_inference,false,100,0.13842687382457508,0.003095355739450371,-6.392403052306412,-0.06392403052306413,203.3670847469962,-0.18736907031551261,0.00021189178756842592,0.0
0.03222222222222222,0.21,naive,false,100,-0.17860070039885478,0.0024540058548686806,-9.329507218479918,-0.09329507218479918,100.0,-0.2545994145131322,-1.5136619371108884e-7,0.0
0.03222222222222222,0.21,active_inference,false,100,0.07416686939254863,0.0030932195333239583,-6.698229249540942,-0.06698229249540942,207.50823159523858,-0.18758482713428,5.246357228805981e-5,0.0
0.05444444444444444,0.01,naive,true,42,2.3235200132956937,0.023864869551365818,16.507767689735264,0.3930420878508396,42.0,0.5023245211573646,-0.03496196628926813,0.0014423224421996725
0.05444444444444444,0.01,active_inference,false,100,1.8026406748218504,0.011646911313092475,28.07224279335587,0.28072242793355867,107.73137648921404,0.6763380426223404,-0.00017678643853289572,0.0
0.05444444444444444,0.03222222222222222,naive,false,100,2.207127890770663,0.020161512266877596,50.05179691833527,0.5005179691833527,100.0,1.516151226687759,0.014116689501139243,0.0
0.05444444444444444,0.03222222222222222,active_inference,false,100,1.8613237640530587,0.011769072256365355,28.693426576460457,0.28693426576460457,111.20821040953571,0.6886762978929009,-0.0002545402280042103,0.0
0.05444444444444444,0.05444444444444444,naive,false,100,2.1064731046026353,0.021357114231409263,49.50049776598117,0.4950049776598117,100.0,1.635711423140927,0.0025901375458632844,0.0
0.05444444444444444,0.05444444444444444,active_inference,false,100,1.8782580594742875,0.011901896334324917,29.134592521735154,0.29134592521735153,114.63614153056149,0.7020915297668164,-0.00034633405455230387,0.0
0.05444444444444444,0.07666666666666666,naive,true,16,0.5015614551726124,0.06259759094828826,0.8871784650099491,0.05544865406312182,16.0,0.5015614551726124,0.03670754114296326,0.07044805804579476
0.05444444444444444,0.07666666666666666,active_inference,false,100,1.823286430142584,0.012044095760049257,29.94601899930099,0.2994601899930099,115.88793278834899,0.7164536717649747,-0.0004309009698640516,0.0
0.05444444444444444,0.09888888888888889,naive,true,35,0.5032571596745202,0.028664490276414867,4.1446599365691075,0.11841885533054593,35.0,0.5032571596745202,0.01727499776398016,0.006893551946044482
0.05444444444444444,0.09888888888888889,active_inference,false,100,1.7811203137127856,0.012197963358904457,33.758324290241795,0.3375832429024179,108.00311231517263,0.7319942992493499,-0.0005224374261775487,0.0
0.05444444444444444,0.12111111111111111,naive,false,100,0.22868713681928912,0.0041576775165054845,-2.203159480398466,-0.02203159480398466,100.0,-0.08423224834945159,-2.3914931028351516e-5,0.0
0.05444444444444444,0.12111111111111111,active_inference,false,100,1.8344058273675965,0.01236934198035557,35.49197310634389,0.35491973106343894,109.66716192075945,0.7493035400159126,-0.00065970323157084,0.0
0.05444444444444444,0.14333333333333334,naive,false,100,0.1644199208843029,0.0041475179062340104,-2.967659114718023,-0.02967659114718023,100.0,-0.085248209376599,-9.141542674304809e-5,0.0
0.05444444444444444,0.14333333333333334,active_inference,false,100,1.8488803015404824,0.012554429743561605,37.21068730561911,0.3721068730561911,115.87771541199209,0.7679974040997221,-0.0007990623260737059,0.0
0.05444444444444444,0.16555555555555557,naive,false,100,0.11860797078794685,0.00414633238034738,-3.3595962462044957,-0.03359596246204496,100.0,-0.08536676196526191,-2.3907219553948034e-5,0.0
0.05444444444444444,0.16555555555555557,active_inference,false,100,1.8013622981338893,0.012748633323751068,36.97106756933625,0.36971067569336247,113.39901801936253,0.7876119656988584,-0.0009009277870881821,0.0
0.05444444444444444,0.18777777777777777,naive,false,100,0.08058940289911282,0.004146374394410908,-3.6123492823032697,-0.0361234928230327,100.0,-0.0853625605589092,-5.016710701820359e-6,0.0
0.05444444444444444,0.18777777777777777,active_inference,false,100,1.9161719988245156,0.012974911700033741,37.35908173961102,0.3735908173961102,117.94862316813472,0.8104660817034081,-0.0011183639802211064,0.0
0.05444444444444444,0.21,naive,false,100,0.052001956182483905,0.0041464327168003615,-3.7819702020954304,-0.037819702020954304,100.0,-0.08535672831996394,-1.0513480983229129e-6,0.0
0.05444444444444444,0.21,active_inference,false,100,1.79644616259116,0.013193160197525255,36.886796329324774,0.3688679632932477,118.68252332372563,0.832509179950051,-0.0011739577628995593,0.0
0.07666666666666666,0.01,naive,false,100,2.812238847038331,0.014069909528716347,50.60728561639879,0.5060728561639879,100.0,0.906990952871635,0.05837927889275206,0.0
0.07666666666666666,0.01,active_inference,false,100,1.9055261051888381,0.01164849551694915,32.80517338120223,0.3280517338120223,77.35821212546306,0.6764980472118646,-0.000194724391135985,0.0
0.07666666666666666,0.03222222222222222,naive,false,100,2.6922545942703784,0.022073483198051504,64.05137443901747,0.6405137443901746,100.0,1.7073483198051513,0.030627734775805483,0.0
0.07666666666666666,0.03222222222222222,active_inference,false,100,1.9068435207338126,0.011770083218428944,35.261152474008256,0.35261152474008256,76.53584261866514,0.6887784050613228,-0.000265170200139761,0.0
0.07666666666666666,0.05444444444444444,naive,false,100,2.588091876988773,0.02440561025802458,64.56909777927784,0.6456909777927784,100.0,1.940561025802459,0.024505141506070124,0.0
0.07666666666666666,0.05444444444444444,active_inference,false,100,1.8266847078207065,0.011900338923534102,35.875741270627636,0.35875741270627637,76.02887393661851,0.7019342312769448,-0.000331085955552389,0.0
0.07666666666666666,0.07666666666666666,naive,false,100,2.4947689971179416,0.024502591808484284,64.27619383206417,0.6427619383206417,100.0,1.9502591808484289,0.008117205754840345,0.0
0.07666666666666666,0.07666666666666666,active_inference,false,100,1.982029175064311,0.012049063329550108,37.899305352431,0.37899305352431,80.27635206416407,0.7169553962845617,-0.0004763050798128089,0.0
0.07666666666666666,0.09888888888888889,naive,false,100,2.4068020993895423,0.02447790389613721,63.72900509880061,0.6372900509880062,100.0,1.9477903896137223,0.002658146419838775,0.0
0.07666666666666666,0.09888888888888889,active_inference,false,100,1.9734584072981927,0.012206621431055747,38.20266960848194,0.38202669608481943,82.16675822665098,0.73286876453663,-0.0005964531581824431,0.0
0.07666666666666666,0.12111111111111111,naive,false,100,2.3351773777201656,0.02447556446624973,63.08382146810282,0.6308382146810282,100.0,1.947556446624974,0.0008087509327937351,0.0
0.07666666666666666,0.12111111111111111,active_inference,false,100,1.9481180295933966,0.012377266324078593,39.25452734804072,0.3925452734804072,84.06723324860869,0.7501038987319381,-0.0007231948273609852,0.0
0.07666666666666666,0.14333333333333334,naive,false,100,2.268826268568001,0.02448101963698461,62.37718920907924,0.6237718920907924,100.0,1.9481019636984616,0.00019146607184058334,0.0
0.07666666666666666,0.14333333333333334,active_inference,false,100,1.8659493224372092,0.012556127365509887,39.05297647115398,0.39052976471153983,83.57564633917899,0.7681688639164986,-0.0008118292564374442,0.0
0.07666666666666666,0.16555555555555557,naive,false,100,2.2090445275551933,0.024485659598353554,61.61521311712179,0.6161521311712179,100.0,1.9485659598353557,1.3439709345287876e-5,0.0
0.07666666666666666,0.16555555555555557,active_inference,false,100,1.8558411022901913,0.012754879465538736,39.271602884178876,0.39271602884178874,85.58322748496055,0.7882428260194125,-0.0009450934914465234,0.0
0.07666666666666666,0.18777777777777777,naive,false,100,2.1589713974891933,0.024488030636559122,60.79491075789726,0.6079491075789726,100.0,1.9488030636559115,-1.862523764374624e-5,0.0
0.07666666666666666,0.18777777777777777,active_inference,false,100,1.92541958791303,0.012979949918118903,40.8845970728576,0.40884597072857604,87.63672223572341,0.8109749417300093,-0.0011519605549169705,0.0
0.07666666666666666,0.21,naive,false,100,2.117527196003937,0.02448885372447488,59.91057609016601,0.5991057609016601,100.0,1.94888537244749,-1.2851695766501192e-5,0.0
0.07666666666666666,0.21,active_inference,false,100,1.8873085439821153,0.013209955901481349,41.14770418186057,0.41147704181860567,89.5707073144861,0.8342055460496163,-0.0012795948627790793,0.0
0.09888888888888889,0.01,naive,false,100,3.117826180495806,0.016811161115042477,68.8194754233205,0.688194754233205,100.0,1.1811161115042466,-0.18797513648461783,0.0
0.09888888888888889,0.01,active_inference,false,100,1.9626915417760469,0.011648938299907239,34.67025142287322,0.3467025142287322,60.83366865044043,0.6765427682906321,-0.00019973851682811988,0.0
0.09888888888888889,0.03222222222222222,naive,false,100,3.00039067550759,0.025685706051947244,77.84243779760969,0.7784243779760969,100.0,2.068570605194725,-0.09948635040750904,0.0
0.09888888888888889,0.03222222222222222,active_inference,false,100,1.8813765337740587,0.011769534313925361,34.81642749061756,0.34816427490617563,60.44019542887365,0.6887229657064617,-0.0002593984488548848,0.0
0.09888888888888889,0.05444444444444444,naive,false,100,2.908616525828223,0.02526331848350911,77.39599092173154,0.7739599092173154,100.0,2.0263318483509103,-0.009783958525038564,0.0
0.09888888888888889,0.05444444444444444,active_inference,false,100,1.9427033626946268,0.011902316676165394,36.19165643105291,0.3619165643105291,62.79549378790095,0.7021339842927046,-0.0003504498021193736,0.0
0.09888888888888889,0.07666666666666666,naive,false,100,2.8075947291305416,0.025896457328202626,76.83468668910646,0.7683468668910646,100.0,2.0896457328202622,0.0007290833069525798,0.0
0.09888888888888889,0.07666666666666666,active_inference,false,100,1.9473098665091004,0.012048693881080815,36.62191808665945,0.3662191808665945,64.44448788102052,0.7169180819891624,-0.00047292752099852703,0.0
0.09888888888888889,0.09888888888888889,naive,false,100,2.716419571160864,0.026099442808358252,76.23824491105226,0.7623824491105227,100.0,2.109944280835826,0.00044314426995704925,0.0
0.09888888888888889,0.09888888888888889,active_inference,false,100,1.9142847618514183,0.012203056978714443,37.40844698110173,0.37408446981101734,64.1540457506565,0.7325087548501589,-0.0005659743053680125,0.0
0.09888888888888889,0.12111111111111111,naive,false,100,2.638878503159712,0.02616203150560985,75.62983988034297,0.7562983988034298,100.0,2.116203150560984,3.135902758935605e-5,0.0
0.09888888888888889,0.12111111111111111,active_inference,false,100,1.9225060320234373,0.012376624507247051,38.04368738902575,0.3804368738902575,66.01434287794108,0.7500390752319516,-0.0007180506804520155,0.0
0.09888888888888889,0.14333333333333334,naive,false,100,2.560265040681492,0.02618205412078835,75.02088692221787,0.7502088692221787,100.0,2.118205412078835,-6.069261937052817e-5,0.0
0.09888888888888889,0.14333333333333334,active_inference,false,100,1.8831713503084004,0.012552976195940813,39.249831180245124,0.39249831180245126,68.94857067932995,0.7678505957900212,-0.0007881324725534586,0.0
0.09888888888888889,0.16555555555555557,naive,false,100,2.4883133308873373,0.026188348103102003,74.41098113286701,0.74410981132867,100.0,2.1188348103102,-4.796715212769531e-5,0.0
0.09888888888888889,0.16555555555555557,active_inference,false,100,1.961835174207466,0.012764633439661329,40.104684704352806,0.40104684704352805,70.62125892686397,0.7892279774057943,-0.0010141145070359271,0.0
0.09888888888888889,0.18777777777777777,naive,false,100,2.4266438790849607,0.02619014821486604,73.79594474785351,0.7379594474785351,100.0,2.1190148214866027,-2.3966205218078906e-5,0.0
0.09888888888888889,0.18777777777777777,active_inference,false,100,1.8752081893884103,0.012969978450674704,40.72655135078516,0.40726551350785156,69.29842776675389,0.8099678235181453,-0.0010854829196121074,0.0
0.09888888888888889,0.21,naive,false,100,2.37427655494854,0.026190560260042756,73.17124829919736,0.7317124829919736,100.0,2.119056026004279,-9.183059485481926e-6,0.0
0.09888888888888889,0.21,active_inference,false,100,2.0253634278094013,0.013227284525718544,42.26928304873108,0.4226928304873108,75.13139753263032,0.835955737097573,-0.001388764443939379,0.0
0.12111111111111111,0.01,naive,false,100,3.3342778995166196,0.03227906767729513,81.20111797496452,0.8120111797496452,100.0,2.727906767729513,0.3370128755836367,0.0
0.12111111111111111,0.01,active_inference,false,100,1.8979220086834943,0.011648482952226955,27.092542857115554,0.27092542857115554,43.18324209318508,0.6764967781749226,-0.0001945820265272999,0.0
0.12111111111111111,0.03222222222222222,naive,false,100,3.2459761029865213,0.02784072927532915,89.46350537438153,0.8946350537438152,100.0,2.284072927532915,0.11977544718126082,0.0
0.12111111111111111,0.03222222222222222,active_inference,false,100,1.92402569812189,0.011770790808323777,26.342444203750187,0.26342444203750187,42.189193252892224,0.6888498716407018,-0.0002726108637113728,0.0
0.12111111111111111,0.05444444444444444,naive,false,100,3.1280430950445393,0.028509939545407263,89.83387339686446,0.8983387339686446,100.0,2.3509939545407263,-0.001531007880971158,0.0
0.12111111111111111,0.05444444444444444,active_inference,false,100,1.8270651751478106,0.011900169758749432,26.135388791139466,0.26135388791139463,41.26046575296878,0.701917145633693,-0.0003294297772019755,0.0
0.12111111111111111,0.07666666666666666,naive,false,100,3.045355878325161,0.027781852580990692,89.03343013456046,0.8903343013456047,100.0,2.278185258099069,-0.006836412727201105,0.0
0.12111111111111111,0.07666666666666666,active_inference,false,100,2.0082236726753253,0.012049864468993372,36.62565230110117,0.3662565230110117,52.9396722282971,0.7170363113683312,-0.0004836294737248399,0.0
0.12111111111111111,0.09888888888888889,naive,false,100,2.9556825519312513,0.02760313380997229,88.25976991963259,0.8825976991963259,100.0,2.2603133809972293,-0.0026944395417119876,0.0
0.12111111111111111,0.09888888888888889,active_inference,false,100,1.855975428476147,0.012201709861157506,36.48550609678637,0.3648550609678637,54.583673017787234,0.7323726959769086,-0.0005544579842676339,0.0
0.12111111111111111,0.12111111111111111,naive,false,100,2.8665044640020785,0.027558200118097006,87.56421686147056,0.8756421686147056,100.0,2.255820011809702,-0.0008408924732124373,0.0
0.12111111111111111,0.12111111111111111,active_inference,false,100,1.9282653238006946,0.012376988828375807,37.537467335652224,0.37537467335652225,56.631156298335654,0.7500758716659561,-0.0007209706053141751,0.0
0.12111111111111111,0.14333333333333334,naive,false,100,2.7926502083490745,0.0275448535999754,86.92002221294926,0.8692002221294927,100.0,2.254485359997539,-0.00022892043586919542,0.0
0.12111111111111111,0.14333333333333334,active_inference,false,100,1.8806000764863,0.012556897220540948,38.376892524597515,0.38376892524597517,56.62649489262458,0.7682466192746361,-0.0008176195332317733,0.0
0.12111111111111111,0.16555555555555557,naive,false,100,2.717495646306648,0.027540356043849742,86.30762601377288,0.8630762601377288,100.0,2.2540356043849736,-5.201213236105673e-5,0.0
0.12111111111111111,0.16555555555555557,active_inference,false,100,1.9269054197698976,0.01276329333321376,38.86540600370607,0.3886540600370607,58.6094080091703,0.7890926266545902,-0.0010046278573624702,0.0
0.12111111111111111,0.18777777777777777,naive,false,100,2.6497141664142596,0.027538782320028505,85.71441091992428,0.8571441091992428,100.0,2.253878232002851,-7.68292026720463e-6,0.0
0.12111111111111111,0.18777777777777777,active_inference,false,100,2.045654113002682,0.012992507603344588,41.1568850302224,0.41156885030222395,60.35046255389571,0.8122432679378028,-0.0012357697739096632,0.0
0.12111111111111111,0.21,naive,false,100,2.593456874689574,0.02753825198617485,85.13178162939151,0.8513178162939151,100.0,2.2538251986174873,7.793664496269503e-7,0.0
0.12111111111111111,0.21,active_inference,false,100,1.9342464661681051,0.0132136196558786,41.15552002662238,0.41155520026622383,60.49543039565783,0.8345755852437385,-0.0013026609797651897,0.0
0.14333333333333334,0.01,naive,false,100,3.5115199738521334,0.017361612655097666,99.90539574333604,0.9990539574333605,100.0,1.2361612655097685,-0.23961403027730122,0.0
0.14333333333333334,0.01,active_inference,false,100,1.867411722338082,0.011647968241688301,27.18094684383704,0.2718094684383704,39.075664628034524,0.6764447924105189,-0.00018875357965724565,0.0
0.14333333333333334,0.03222222222222222,naive,false,100,3.43802925938142,0.028231913613307315,104.32163383747938,1.0432163383747939,100.0,2.323191361330731,-0.1374592812620356,0.0
0.14333333333333334,0.03222222222222222,active_inference,false,100,1.8657966281497682,0.011770379678863059,26.376436619782908,0.26376436619782906,40.86178340291328,0.6888083475651697,-0.00026828746646997276,0.0
0.14333333333333334,0.05444444444444444,naive,false,100,3.337468377709906,0.027573309363691685,102.2808121201999,1.022808121201999,100.0,2.2573309363691645,-0.003671985166158645,0.0
0.14333333333333334,0.05444444444444444,active_inference,false,100,1.8483175171496946,0.011903127864061506,27.670700400836374,0.27670700400836373,38.51269363605162,0.7022159142702126,-0.00035839297421804556,0.0
0.14333333333333334,0.07666666666666666,naive,false,100,3.2161881306448046,0.028402020018178514,101.14815922187552,1.0114815922187552,100.0,2.3402020018178504,0.007238834858473028,0.0
0.14333333333333334,0.07666666666666666,active_inference,false,100,1.8494258686315996,0.012047486448724498,27.55822777523407,0.2755822777523407,37.98178846646809,0.7167961313211745,-0.0004618898037959257,0.0
0.14333333333333334,0.09888888888888889,naive,false,100,3.151710735325494,0.028606340733140015,100.25231653049106,1.0025231653049105,100.0,2.3606340733140003,0.003183905903911835,0.0
0.14333333333333334,0.09888888888888889,active_inference,false,100,0.9780524927851453,0.012160858127154167,15.951811156915465,0.15951811156915466,24.55962992085379,0.728246670842571,-0.0002059037957787939,0.0
0.14333333333333334,0.12111111111111111,naive,false,100,3.066547313479422,0.028652347318090177,99.46081269156777,0.9946081269156777,100.0,2.3652347318090197,0.0010519959625553132,0.0
0.14333333333333334,0.12111111111111111,active_inference,false,100,1.916954117309887,0.012377390390706783,27.932358371124323,0.2793235837112432,38.584668504583625,0.750116429461386,-0.0007241891167665791,0.0
0.14333333333333334,0.14333333333333334,naive,false,100,2.9726109498086704,0.02866414608277287,98.74202041379709,0.9874202041379709,100.0,2.3664146082772874,0.0003099051297080907,0.0
0.14333333333333334,0.14333333333333334,active_inference,false,100,1.88547050151774,0.012559112095491725,37.64947859755686,0.37649478597556857,48.27082944201965,0.7684703216446647,-0.0008342806569391244,0.0
0.14333333333333334,0.16555555555555557,naive,false,100,2.912058154719371,0.02866771992834909,98.07536107491647,0.9807536107491647,100.0,2.3667719928349107,8.291666623586047e-5,0.0
0.14333333333333334,0.16555555555555557,active_inference,false,100,2.0188199686130543,0.012768612615983221,38.569325526221455,0.38569325526221454,50.490536432004234,0.7896298742143054,-0.0010422900203377015,0.0
0.14333333333333334,0.18777777777777777,naive,false,100,2.8299749899676594,0.028668926262363597,97.44521684926538,0.9744521684926538,100.0,2.366892626236359,1.941468239222144e-5,0.0
0.14333333333333334,0.18777777777777777,active_inference,false,100,1.985212007527323,0.012986254626322717,39.44426925972894,0.3944426925972894,48.985817809686445,0.8116117172585948,-0.0011940251589286181,0.0
0.14333333333333334,0.21,naive,false,100,2.776485766774587,0.02866934355264329,96.83997316476191,0.9683997316476192,100.0,2.3669343552643296,3.492109634142815e-6,0.0
0.14333333333333334,0.21,active_inference,false,100,1.881669204460999,0.013205835139440262,39.36222002267113,0.3936222002267113,50.17123498733771,0.8337893490834656,-0.001253661121713212,0.0
0.16555555555555557,0.01,naive,false,100,3.699382055754101,0.02445276883720563,111.00490680845756,1.1100490680845756,100.0,1.9452768837205643,0.37819716750597787,0.0
0.16555555555555557,0.01,active_inference,false,100,1.7866533230937105,0.011647732900585515,25.6645703184264,0.256645703184264,35.70783154968659,0.6764210229591371,-0.00018608870154115942,0.0
0.16555555555555557,0.03222222222222222,naive,false,100,3.6063918477214574,0.02712393936176165,116.15570104832109,1.161557010483211,100.0,2.2123939361761638,0.09641315367999388,0.0
0.16555555555555557,0.03222222222222222,active_inference,false,100,1.7786783104810993,0.011769119799881654,25.951272281322215,0.25951272281322213,35.636947477440756,0.6886810997880474,-0.0002550398868416126,0.0
0.16555555555555557,0.05444444444444444,naive,false,100,3.494055801670525,0.0306358509674454,114.98394237701861,1.149839423770186,100.0,2.56358509674454,0.029466045259026963,0.0
0.16555555555555557,0.05444444444444444,active_inference,false,100,1.586952889648349,0.011896669472330316,25.39769723907254,0.25397697239072536,36.678292015140784,0.7015636167053612,-0.00029516832631195505,0.0
0.16555555555555557,0.07666666666666666,naive,false,100,3.380033281950083,0.029988639527297845,113.62614907458118,1.1362614907458117,100.0,2.4988639527297836,-0.001966120930275539,0.0
0.16555555555555557,0.07666666666666666,active_inference,false,100,1.7275436135112754,0.012041999515800966,26.43594442396276,0.2643594442396276,35.73911341694864,0.7162419510958976,-0.00041174715467777803,0.0
0.16555555555555557,0.09888888888888889,naive,false,100,3.319474248381757,0.02974179928321081,112.46298958589675,1.1246298958589676,100.0,2.4741799283210817,-0.002214706135792166,0.0
0.16555555555555557,0.09888888888888889,active_inference,false,100,1.8793440669771875,0.012205016899920209,26.995367840014747,0.2699536784001475,36.41859127696417,0.732706706891941,-0.0005827317418935912,0.0
0.16555555555555557,0.12111111111111111,naive,false,100,3.237223768297561,0.029676941176961985,111.50768729724136,1.1150768729724136,100.0,2.4676941176961993,-0.00086952031827911,0.0
0.16555555555555557,0.12111111111111111,active_inference,false,100,0.9511045540465094,0.012313996363398397,16.263317099189997,0.16263317099189997,22.638180504970485,0.743713632703238,-0.00021755550225375023,0.0
0.16555555555555557,0.14333333333333334,naive,false,100,3.137975458582257,0.029659886086915044,110.68550579494168,1.1068550579494167,100.0,2.4659886086915037,-0.00027339420032723716,0.0
0.16555555555555557,0.14333333333333334,active_inference,false,100,1.075271770357244,0.012497214975448688,17.003656434106922,0.17003656434106923,21.659239846386377,0.7622187125203174,-0.00036995453069570486,0.0
