force,friction,agent_type,success,completion_time,max_position,avg_velocity,total_energy,avg_energy,control_effort,final_position,final_velocity,efficiency
0.01,0.14,active_inference,false,100,-0.2580157425607422,0.0009090277024415991,-11.545569262246664,-0.11545569262246663,147.2219489435999,-0.4081882020533983,6.845613895704004e-5,0.0
0.01,0.15857142857142856,naive,false,100,-0.3909268092709066,0.0007614475444675802,-11.97533467307916,-0.1197533467307916,100.0,-0.42385524555324233,1.3614518205107631e-6,0.0
0.01,0.15857142857142856,naive,false,100,-0.3909268092709066,0.0007614475444675802,-11.97533467307916,-0.1197533467307916,100.0,-0.42385524555324233,1.3614518205107631e-6,0.0
0.01,0.15857142857142856,active_inference,false,100,-0.28282757605247355,0.0008988894617089822,-11.615190447424153,-0.11615190447424154,147.2219489435999,-0.4092121643673928,4.3184383424516026e-5,0.0
0.01,0.15857142857142856,active_inference,false,100,-0.28282757605247355,0.0008988894617089822,-11.615190447424153,-0.11615190447424154,147.2219489435999,-0.4092121643673928,4.3184383424516026e-5,0.0
0.01,0.17714285714285713,naive,false,100,-0.39450059637911733,0.0007615446971459188,-11.977189765813618,-0.11977189765813617,100.0,-0.4238455302854084,2.3691336297013837e-7,0.0
0.01,0.17714285714285713,naive,false,100,-0.39450059637911733,0.0007615446971459188,-11.977189765813618,-0.11977189765813617,100.0,-0.4238455302854084,2.3691336297013837e-7,0.0
0.01,0.17714285714285713,active_inference,false,100,-0.30363009650690587,0.0008943989215263597,-11.678923456678485,-0.11678923456678485,144.31685313341774,-0.40966570892583754,1.5373142522839833e-5,0.0
0.01,0.17714285714285713,active_inference,false,100,-0.30363009650690587,0.0008943989215263597,-11.678923456678485,-0.11678923456678485,144.31685313341774,-0.40966570892583754,1.5373142522839833e-5,0.0
0.01,0.1957142857142857,naive,false,100,-0.39783759268646085,0.000761578430116365,-11.97884350269328,-0.1197884350269328,100.0,-0.4238421569883638,-2.010152263740017e-8,0.0
0.01,0.1957142857142857,naive,false,100,-0.39783759268646085,0.000761578430116365,-11.97884350269328,-0.1197884350269328,100.0,-0.4238421569883638,-2.010152263740017e-8,0.0
0.01,0.1957142857142857,active_inference,false,100,-0.3194745175795906,0.0008924712192833682,-11.721205639421212,-0.11721205639421212,147.2219489435999,-0.40986040685237957,4.224293003137966e-6,0.0
0.01,0.1957142857142857,active_inference,false,100,-0.3194745175795906,0.0008924712192833682,-11.721205639421212,-0.11721205639421212,147.2219489435999,-0.40986040685237957,4.224293003137966e-6,0.0
0.01,0.21428571428571427,naive,false,100,-0.4009568254877783,0.0007615895971521835,-11.980348007045357,-0.11980348007045358,100.0,-0.42384104028478164,-4.5752763208270486e-8,0.0
0.01,0.21428571428571427,naive,false,100,-0.4009568254877783,0.0007615895971521835,-11.980348007045357,-0.11980348007045358,100.0,-0.42384104028478164,-4.5752763208270486e-8,0.0
0.01,0.21428571428571427,active_inference,false,100,-0.33408717603176524,0.0008916411095657367,-11.758674909197511,-0.11758674909197511,147.2219489435999,-0.4099442479338608,5.485994802772662e-6,0.0
0.01,0.21428571428571427,active_inference,false,100,-0.33408717603176524,0.0008916411095657367,-11.758674909197511,-0.11758674909197511,147.2219489435999,-0.4099442479338608,5.485994802772662e-6,0.0
0.01,0.23285714285714285,naive,false,100,-0.4037161418956579,0.0007615930247965279,-11.981738930794402,-0.11981738930794401,100.0,-0.42384069752034725,-2.837801955576924e-8,0.0
0.01,0.23285714285714285,naive,false,100,-0.4037161418956579,0.0007615930247965279,-11.981738930794402,-0.11981738930794401,100.0,-0.42384069752034725,-2.837801955576924e-8,0.0
0.01,0.23285714285714285,active_inference,false,100,-0.34693600498002813,0.000891289565302739,-11.790410424657264,-0.11790410424657263,147.2219489435999,-0.4099797539044231,4.020387057952074e-6,0.0
0.01,0.23285714285714285,active_inference,false,100,-0.34693600498002813,0.000891289565302739,-11.790410424657264,-0.11790410424657263,147.2219489435999,-0.4099797539044231,4.020387057952074e-6,0.0
0.01,0.25142857142857145,naive,false,100,-0.4062433305240787,0.0007615939543277339,-11.983041437826355,-0.11983041437826354,100.0,-0.4238406045672265,-1.2933965672784487e-8,0.0
0.01,0.25142857142857145,naive,false,100,-0.4062433305240787,0.0007615939543277339,-11.983041437826355,-0.11983041437826354,100.0,-0.4238406045672265,-1.2933965672784487e-8,0.0
0.01,0.25142857142857145,active_inference,false,100,-0.35736209924084567,0.0008911539103169317,-11.81451534149346,-0.11814515341493459,147.2219489435999,-0.4099934550579898,2.2876551061465356e-6,0.0
0.01,0.25142857142857145,active_inference,false,100,-0.35736209924084567,0.0008911539103169317,-11.81451534149346,-0.11814515341493459,147.2219489435999,-0.4099934550579898,2.2876551061465356e-6,0.0
0.01,0.27,naive,false,100,-0.4086055032151819,0.0007615941535915167,-11.984273777714757,-0.11984273777714756,100.0,-0.4238405846408482,-4.808397673083942e-9,0.0
0.01,0.27,naive,false,100,-0.4086055032151819,0.0007615941535915167,-11.984273777714757,-0.11984273777714756,100.0,-0.4238405846408482,-4.808397673083942e-9,0.0
0.01,0.27,active_inference,false,100,-0.3660293928580881,0.0008911036352104064,-11.83718991646774,-0.1183718991646774,147.2219489435999,-0.4099985328437488,1.277595302667453e-6,0.0
0.01,0.27,active_inference,false,100,-0.3660293928580881,0.0008911036352104064,-11.83718991646774,-0.1183718991646774,147.2219489435999,-0.4099985328437488,1.277595302667453e-6,0.0
0.02857142857142857,0.01,naive,false,100,-0.07412506896670037,0.0008780285934043683,-9.144649057530733,-0.09144649057530733,100.0,-0.4121971406595632,0.004171023872019005,0.0
0.02857142857142857,0.01,naive,false,100,-0.07412506896670037,0.0008780285934043683,-9.144649057530733,-0.09144649057530733,100.0,-0.4121971406595632,0.004171023872019005,0.0
0.02857142857142857,0.01,active_inference,false,100,0.4764478055113528,0.004514600140305479,-2.087149376567186,-0.02087149376567186,182.57223043079344,-0.044025385829146474,-0.06428754891832783,0.0
0.02857142857142857,0.01,active_inference,false,100,0.4764478055113528,0.004514600140305479,-2.087149376567186,-0.02087149376567186,182.57223043079344,-0.044025385829146474,-0.06428754891832783,0.0
0.02857142857142857,0.02857142857142857,naive,false,100,-0.09232847228435104,0.0016833374753893956,-9.5358058904366,-0.09535805890436601,100.0,-0.3316662524610605,0.003653860453893546,0.0
0.02857142857142857,0.02857142857142857,naive,false,100,-0.09232847228435104,0.0016833374753893956,-9.5358058904366,-0.09535805890436601,100.0,-0.3316662524610605,0.003653860453893546,0.0
0.02857142857142857,0.02857142857142857,active_inference,true,56,0.6837323805568829,0.017471215923139573,3.4465339316661203,0.06154524877975215,66.02866805622511,0.49585930761895536,-0.0439957665913171,0.005181188756934818
0.02857142857142857,0.02857142857142857,active_inference,true,56,0.6837323805568829,0.017471215923139573,3.4465339316661203,0.06154524877975215,66.02866805622511,0.49585930761895536,-0.0439957665913171,0.005181188756934818
0.02857142857142857,0.047142857142857146,naive,false,100,-0.10922564708504967,0.0019918816217261836,-9.692101030987336,-0.09692101030987336,100.0,-0.3008118378273816,0.0020153808410574743,0.0
0.02857142857142857,0.047142857142857146,naive,false,100,-0.10922564708504967,0.0019918816217261836,-9.692101030987336,-0.09692101030987336,100.0,-0.3008118378273816,0.0020153808410574743,0.0
0.02857142857142857,0.047142857142857146,active_inference,false,100,0.7159254369044715,0.004555024842095255,3.0570431410822017,0.030570431410822017,162.8941705324708,-0.039942490948379185,0.0135135490769695,0.0
0.02857142857142857,0.047142857142857146,active_inference,false,100,0.7159254369044715,0.004555024842095255,3.0570431410822017,0.030570431410822017,162.8941705324708,-0.039942490948379185,0.0135135490769695,0.0
0.02857142857142857,0.06571428571428571,naive,false,100,-0.12491783305846292,0.002107859965204802,-9.771542748677165,-0.09771542748677164,100.0,-0.2892140034795197,0.0009268227970653624,0.0
0.02857142857142857,0.06571428571428571,naive,false,100,-0.12491783305846292,0.002107859965204802,-9.771542748677165,-0.09771542748677164,100.0,-0.2892140034795197,0.0009268227970653624,0.0
0.02857142857142857,0.06571428571428571,active_inference,true,57,0.7050155913308475,0.017336026865910376,4.593726688020535,0.08059169628106201,87.92392008709484,0.505489558222802,-0.04070727632667423,0.00381909086904832
0.02857142857142857,0.06571428571428571,active_inference,true,57,0.7050155913308475,0.017336026865910376,4.593726688020535,0.08059169628106201,87.92392008709484,0.505489558222802,-0.04070727632667423,0.00381909086904832
0.02857142857142857,0.08428571428571428,naive,false,100,-0.1394989926841367,0.0021509272580613947,-9.820316615151896,-0.09820316615151896,100.0,-0.2849072741938605,0.00038060716784269963,0.0
0.02857142857142857,0.08428571428571428,naive,false,100,-0.1394989926841367,0.0021509272580613947,-9.820316615151896,-0.09820316615151896,100.0,-0.2849072741938605,0.00038060716784269963,0.0
0.02857142857142857,0.08428571428571428,active_inference,true,56,0.6799847909403085,0.017657556294520645,3.8013597945479756,0.06788142490264241,89.90811270690327,0.506480708787677,-0.03786568829965559,0.0046975671397256604
0.02857142857142857,0.08428571428571428,active_inference,true,56,0.6799847909403085,0.017657556294520645,3.8013597945479756,0.06788142490264241,89.90811270690327,0.506480708787677,-0.03786568829965559,0.0046975671397256604
0.02857142857142857,0.10285714285714286,naive,false,100,-0.15305625755241725,0.0021668124181576454,-9.854321677675744,-0.09854321677675744,100.0,-0.28331875818423546,0.0001427090260383672,0.0
0.02857142857142857,0.10285714285714286,naive,false,100,-0.15305625755241725,0.0021668124181576454,-9.854321677675744,-0.09854321677675744,100.0,-0.28331875818423546,0.0001427090260383672,0.0
0.02857142857142857,0.10285714285714286,active_inference,false,100,0.5433097853716822,0.002498456806772958,-1.4824389252797605,-0.014824389252797604,188.36126311910687,-0.2476558625159311,-0.0088547915082141,0.0
0.02857142857142857,0.10285714285714286,active_inference,false,100,0.5433097853716822,0.002498456806772958,-1.4824389252797605,-0.014824389252797604,188.36126311910687,-0.2476558625159311,-0.0088547915082141,0.0
0.02857142857142857,0.12142857142857143,naive,false,100,-0.16567035316924025,0.0021726503975009475,-9.880112756006538,-0.09880112756006537,100.0,-0.28273496024990535,4.8901954834632e-5,0.0
0.02857142857142857,0.12142857142857143,naive,false,100,-0.16567035316924025,0.0021726503975009475,-9.880112756006538,-0.09880112756006537,100.0,-0.28273496024990535,4.8901954834632e-5,0.0
0.02857142857142857,0.12142857142857143,active_inference,false,100,0.32798775047846146,0.0027118363777349653,-5.022329765316746,-0.05022329765316746,192.4075252463586,-0.2261045258487687,0.004196837471325009,0.0
0.02857142857142857,0.12142857142857143,active_inference,false,100,0.32798775047846146,0.0027118363777349653,-5.022329765316746,-0.05022329765316746,192.4075252463586,-0.2261045258487687,0.004196837471325009,0.0
0.02857142857142857,0.14,naive,false,100,-0.17741600296341195,0.0021747878905704864,-9.900860317833978,-0.09900860317833977,100.0,-0.2825212109429515,1.5018007088859336e-5,0.0
0.02857142857142857,0.14,naive,false,100,-0.17741600296341195,0.0021747878905704864,-9.900860317833978,-0.09900860317833977,100.0,-0.2825212109429515,1.5018007088859336e-5,0.0
0.02857142857142857,0.14,active_inference,false,100,0.23444731049265236,0.0027498766058870576,-6.352078431077254,-0.06352078431077253,189.43301626080546,-0.222262462805407,0.0017672272763581617,0.0
0.02857142857142857,0.14,active_inference,false,100,0.23444731049265236,0.0027498766058870576,-6.352078431077254,-0.06352078431077253,189.43301626080546,-0.222262462805407,0.0017672272763581617,0.0
0.02857142857142857,0.15857142857142856,naive,false,100,-0.18836231220259042,0.0021755644127645075,-9.918293249625783,-0.09918293249625783,100.0,-0.28244355872354937,3.889862344282763e-6,0.0
0.02857142857142857,0.15857142857142856,naive,false,100,-0.18836231220259042,0.0021755644127645075,-9.918293249625783,-0.09918293249625783,100.0,-0.28244355872354937,3.889862344282763e-6,0.0
0.02857142857142857,0.15857142857142856,active_inference,false,100,0.16016858317702543,0.0027456268786702326,-7.166159415039699,-0.071661594150397,188.6109487541633,-0.22269168525430635,0.0006445661100134906,0.0
0.02857142857142857,0.15857142857142856,active_inference,false,100,0.16016858317702543,0.0027456268786702326,-7.166159415039699,-0.071661594150397,188.6109487541633,-0.22269168525430635,0.0006445661100134906,0.0
0.02857142857142857,0.17714285714285713,naive,false,100,-0.19857313251176373,0.002175841991845476,-9.933436863784632,-0.09933436863784632,100.0,-0.2824158008154525,6.768953227688501e-7,0.0
0.02857142857142857,0.17714285714285713,naive,false,100,-0.19857313251176373,0.002175841991845476,-9.933436863784632,-0.09933436863784632,100.0,-0.2824158008154525,6.768953227688501e-7,0.0
0.02857142857142857,0.17714285714285713,active_inference,false,100,0.08258049896392591,0.0027385149688613154,-7.747560270040656,-0.07747560270040656,189.3696359430684,-0.2234099881450072,0.00016135287403209672,0.0
0.02857142857142857,0.17714285714285713,active_inference,false,100,0.08258049896392591,0.0027385149688613154,-7.747560270040656,-0.07747560270040656,189.3696359430684,-0.2234099881450072,0.00016135287403209672,0.0
0.02857142857142857,0.1957142857142857,naive,false,100,-0.20810740767560237,0.0021759383717610305,-9.946936756679817,-0.09946936756679817,100.0,-0.2824061628238967,-5.743292181420445e-8,0.0
0.02857142857142857,0.1957142857142857,naive,false,100,-0.20810740767560237,0.0021759383717610305,-9.946936756679817,-0.09946936756679817,100.0,-0.2824061628238967,-5.743292181420445e-8,0.0
0.02857142857142857,0.1957142857142857,active_inference,false,100,0.02872649470447342,0.0027337121160583015,-7.9738848775361335,-0.07973884877536133,197.3714158506426,-0.2238950762781115,2.791472013785601e-5,0.0
0.02857142857142857,0.1957142857142857,active_inference,false,100,0.02872649470447342,0.0027337121160583015,-7.9738848775361335,-0.07973884877536133,197.3714158506426,-0.2238950762781115,2.791472013785601e-5,0.0
0.02857142857142857,0.21428571428571427,naive,false,100,-0.21701950139365234,0.0021759702775776706,-9.959218424860051,-0.09959218424860052,100.0,-0.2824029722422334,-1.3072218059059781e-7,0.0
0.02857142857142857,0.21428571428571427,naive,false,100,-0.21701950139365234,0.0021759702775776706,-9.959218424860051,-0.09959218424860052,100.0,-0.2824029722422334,-1.3072218059059781e-7,0.0
0.02857142857142857,0.21428571428571427,active_inference,false,100,-0.011041882690026074,0.0027313967390765357,-8.045507563943497,-0.08045507563943496,201.39497312055778,-0.22412892935326997,1.7085885993362027e-5,0.0
0.02857142857142857,0.21428571428571427,active_inference,false,100,-0.011041882690026074,0.0027313967390765357,-8.045507563943497,-0.08045507563943496,201.39497312055778,-0.22412892935326997,1.7085885993362027e-5,0.0
0.02857142857142857,0.23285714285714285,naive,false,100,-0.22490326255902265,0.0021759800708472197,-9.970572904444076,-0.09970572904444076,100.0,-0.2824019929152779,-8.108005591922485e-8,0.0
0.02857142857142857,0.23285714285714285,naive,false,100,-0.22490326255902265,0.0021759800708472197,-9.970572904444076,-0.09970572904444076,100.0,-0.2824019929152779,-8.108005591922485e-8,0.0
0.02857142857142857,0.23285714285714285,active_inference,false,100,-0.041331156606988426,0.002730417387747211,-8.184013210709598,-0.08184013210709598,201.39497312055778,-0.22422784383753214,1.2383813178959424e-5,0.0
0.02857142857142857,0.23285714285714285,active_inference,false,100,-0.041331156606988426,0.002730417387747211,-8.184013210709598,-0.08184013210709598,201.39497312055778,-0.22422784383753214,1.2383813178959424e-5,0.0
0.02857142857142857,0.25142857142857145,naive,false,100,-0.23212380149736775,0.0021759827266506736,-9.981205614909017,-0.09981205614909017,100.0,-0.28240172733493285,-3.6954187619675505e-8,0.0
0.02857142857142857,0.25142857142857145,naive,false,100,-0.23212380149736775,0.0021759827266506736,-9.981205614909017,-0.09981205614909017,100.0,-0.28240172733493285,-3.6954187619675505e-8,0.0
0.02857142857142857,0.25142857142857145,active_inference,false,100,-0.0702467947961341,0.002730042503931031,-8.325484384262882,-0.08325484384262882,197.3731699018456,-0.2242657071029659,5.714664729580821e-6,0.0
0.02857142857142857,0.25142857142857145,active_inference,false,100,-0.0702467947961341,0.002730042503931031,-8.325484384262882,-0.08325484384262882,197.3731699018456,-0.2242657071029659,5.714664729580821e-6,0.0
0.02857142857142857,0.27,naive,false,100,-0.23887286632909127,0.0021759832959757693,-9.991265532365345,-0.09991265532365345,100.0,-0.2824016704024235,-1.373827901440805e-8,0.0
0.02857142857142857,0.27,naive,false,100,-0.23887286632909127,0.0021759832959757693,-9.991265532365345,-0.09991265532365345,100.0,-0.2824016704024235,-1.373827901440805e-8,0.0
0.02857142857142857,0.27,active_inference,false,100,-0.09254987307267587,0.0027299073123838494,-8.412688027918339,-0.08412688027918339,201.39497312055778,-0.22427936144923125,2.6249848855408597e-6,0.0
0.02857142857142857,0.27,active_inference,false,100,-0.09254987307267587,0.0027299073123838494,-8.412688027918339,-0.08412688027918339,201.39497312055778,-0.22427936144923125,2.6249848855408597e-6,0.0
0.047142857142857146,0.01,naive,true,17,0.4992236142116842,0.05877785965951084,1.048684112113985,0.06168730071258735,17.0,0.4992236142116842,0.022810113842153003,0.056092705832250636
0.047142857142857146,0.01,naive,true,17,0.4992236142116842,0.05877785965951084,1.048684112113985,0.06168730071258735,17.0,0.4992236142116842,0.022810113842153003,0.056092705832250636
0.047142857142857146,0.01,active_inference,false,100,1.766792800223055,0.011646567083210182,26.95922891484285,0.2695922891484285,118.61963220601112,0.6763032754042279,-0.0001728891060615162,0.0
0.047142857142857146,0.01,active_inference,false,100,1.766792800223055,0.011646567083210182,26.95922891484285,0.2695922891484285,118.61963220601112,0.6763032754042279,-0.0001728891060615162,0.0
0.047142857142857146,0.02857142857142857,naive,false,100,0.3127027712531296,0.0044408945881774815,-2.8140971719662056,-0.028140971719662056,100.0,-0.055910541182251916,0.018468506575357216,0.0
0.047142857142857146,0.02857142857142857,naive,false,100,0.3127027712531296,0.0044408945881774815,-2.8140971719662056,-0.028140971719662056,100.0,-0.055910541182251916,0.018468506575357216,0.0
0.047142857142857146,0.02857142857142857,active_inference,false,100,0.6838825593267935,0.011721609498285084,15.29603455715226,0.1529603455715226,116.80474324382446,0.6838825593267935,4.280474935332984e-5,0.0
0.047142857142857146,0.02857142857142857,active_inference,false,100,0.6838825593267935,0.011721609498285084,15.29603455715226,0.1529603455715226,116.80474324382446,0.6838825593267935,4.280474935332984e-5,0.0
0.047142857142857146,0.047142857142857146,naive,false,100,0.22520628577176885,0.003623807754321067,-4.274465464433846,-0.042744654644338465,100.0,-0.13761922456789327,-0.011635789829428408,0.0
0.047142857142857146,0.047142857142857146,naive,false,100,0.22520628577176885,0.003623807754321067,-4.274465464433846,-0.042744654644338465,100.0,-0.13761922456789327,-0.011635789829428408,0.0
0.047142857142857146,0.047142857142857146,active_inference,false,100,0.814083936629568,0.011832880886425725,16.70545774035794,0.1670545774035794,104.12410611224087,0.6951209695289982,-7.306288621314327e-5,0.0
0.047142857142857146,0.047142857142857146,active_inference,false,100,0.814083936629568,0.011832880886425725,16.70545774035794,0.1670545774035794,104.12410611224087,0.6951209695289982,-7.306288621314327e-5,0.0
0.047142857142857146,0.06571428571428571,naive,false,100,0.16883715417282594,0.0035037878266007756,-4.923746392035294,-0.04923746392035294,100.0,-0.1496212173399225,-0.0036217822237496963,0.0
0.047142857142857146,0.06571428571428571,naive,false,100,0.16883715417282594,0.0035037878266007756,-4.923746392035294,-0.04923746392035294,100.0,-0.1496212173399225,-0.0036217822237496963,0.0
0.047142857142857146,0.06571428571428571,active_inference,false,100,0.7490375072680068,0.011935560764663655,16.378833539103653,0.16378833539103652,104.57099140164722,0.7054916372310294,-3.873967128437822e-5,0.0
0.047142857142857146,0.06571428571428571,active_inference,false,100,0.7490375072680068,0.011935560764663655,16.378833539103653,0.16378833539103652,104.57099140164722,0.7054916372310294,-3.873967128437822e-5,0.0
0.047142857142857146,0.08428571428571428,naive,false,100,0.12369639810583181,0.0035451386787603237,-5.282960701888104,-0.05282960701888104,100.0,-0.1454861321239676,-0.0007919706094573972,0.0
0.047142857142857146,0.08428571428571428,naive,false,100,0.12369639810583181,0.0035451386787603237,-5.282960701888104,-0.05282960701888104,100.0,-0.1454861321239676,-0.0007919706094573972,0.0
0.047142857142857146,0.08428571428571428,active_inference,false,100,0.7951009100845245,0.012052181193508989,17.147491658731248,0.17147491658731248,112.57906846602324,0.7172703005444082,-7.562855179846575e-5,0.0
0.047142857142857146,0.08428571428571428,active_inference,false,100,0.7951009100845245,0.012052181193508989,17.147491658731248,0.17147491658731248,112.57906846602324,0.7172703005444082,-7.562855179846575e-5,0.0
0.047142857142857146,0.10285714285714286,naive,false,100,0.08919030794397766,0.0035726081376268193,-5.5181859705505545,-0.05518185970550554,100.0,-0.1427391862373182,-0.0001042140227831348,0.0
0.047142857142857146,0.10285714285714286,naive,false,100,0.08919030794397766,0.0035726081376268193,-5.5181859705505545,-0.05518185970550554,100.0,-0.1427391862373182,-0.0001042140227831348,0.0
0.047142857142857146,0.10285714285714286,active_inference,false,100,0.7343114353162618,0.012163813290633464,17.036321042630938,0.1703632104263094,113.38440583013295,0.7285451423539798,-9.59683006417772e-6,0.0
0.047142857142857146,0.10285714285714286,active_inference,false,100,0.7343114353162618,0.012163813290633464,17.036321042630938,0.1703632104263094,113.38440583013295,0.7285451423539798,-9.59683006417772e-6,0.0
0.047142857142857146,0.12142857142857143,naive,false,100,0.05911764589007277,0.00358410212203896,-5.679158370970574,-0.056791583709705745,100.0,-0.14158978779610404,9.858411760550745e-6,0.0
0.047142857142857146,0.12142857142857143,naive,false,100,0.05911764589007277,0.00358410212203896,-5.679158370970574,-0.056791583709705745,100.0,-0.14158978779610404,9.858411760550745e-6,0.0
0.047142857142857146,0.12142857142857143,active_inference,true,42,0.5017356447839831,0.023296177785674027,1.8937789443951893,0.04508997486655213,74.94570207247122,0.5017356447839831,0.04228199475769834,0.01257249367989345
0.047142857142857146,0.12142857142857143,active_inference,true,42,0.5017356447839831,0.023296177785674027,1.8937789443951893,0.04508997486655213,74.94570207247122,0.5017356447839831,0.04228199475769834,0.01257249367989345
0.047142857142857146,0.14,naive,false,100,0.03478855914056259,0.003588234128227646,-5.786621673021288,-0.05786621673021288,100.0,-0.1411765871772354,1.2040817742101084e-5,0.0
0.047142857142857146,0.14,naive,false,100,0.03478855914056259,0.003588234128227646,-5.786621673021288,-0.05786621673021288,100.0,-0.1411765871772354,1.2040817742101084e-5,0.0
